title,link,date,content,is_fake
Konten dengan Klaim NASA Prediksi Kiamat Internet pada 2025,http://cekfakta.tempo.co/fakta/2825/keliru-konten-dengan-klaim-nasa-prediksi-kiamat-internet-pada-2025,"Senin, 18 Maret 2024 16:16 WIB","sebuah narasi beredar di whatsapp, twitter, serta akun facebook ini dan ini, dengan klaim badan penerbangan dan antariksa (nasa) amerika serikat menyatakan akan terjadi kiamat internet pada tahun 2025.konten itu memuat narasi bahwa nasa memprediksi pada tahun 2025 akan terjadi fenomena badai matahari yang menyebabkan terganggunya sambungan internet selama beberapa bulan, atau kiamat internet (internet apocalypse).dalam unggahan di twitter, masyarakat diajak membayangkan hidup tanpa internet. sementara di facebook, narasi itu ditambah klaim bahwa kiamat internet itu berkaitan dengan pembentukan tatanan dunia baru. tempo menerima permintaan pembaca untuk memeriksa kebenaran narasi tersebut.",1
Video Direktur Jenderal WHO yang Mengatakan Akan Memusnahkan Media Independen,http://cekfakta.tempo.co/fakta/2824/keliru-video-direktur-jenderal-who-yang-mengatakan-akan-memusnahkan-media-independen,"Jumat, 15 Maret 2024 18:10 WIB","sebuah akun di instagram mengunggah video kolase yang menarasikan direktur jenderal who, tedros adhanom ghebreyesus, akan memusnahkan media-media independen agar tidak menghalangi agenda perbudakan yang direncanakan. dalam video ini, memuat tangkapan layar berita yang dilengkapi foto dokter tedros adhanom ghebreyesus.",1
Video Soeharto Sebut Perbedaan Masa Kepemimpinannya dengan Saat Ini,http://cekfakta.tempo.co/fakta/2823/keliru-video-soeharto-sebut-perbedaan-masa-kepemimpinannya-dengan-saat-ini,"Kamis, 14 Maret 2024 14:29 WIB","sebuah akun di instagram mengunggah video yang menyerupai presiden ri ke-2, soeharto. dalam video itu, soeharto seolah-olah berbicara tentang perbedaan masa kepemimpinannya selama 32 tahun dibandingkan 10 tahun masa pemerintahan saat ini.berikut narasi lengkapnya:“saya pikir dulu di masa pemerintahan saya kejam, ternyata era ini yang dipimpin 10 tahun ini lebih kejam dari era saya 32 tahun. tidak sebanding dengan sekarang, dulu saya tidak pernah mengajukan atau memerintahkan anak saya untuk menjadi presiden atau wakil presiden, tapi di era sekarang parah akan bagaimana indonesia ini yang akan datang jika seperti ini. saya pikir setelah jatuhnya kekuasaan saya indonesia akan lebih baik dengan sistem demokrasi, ayo masyarakat bangkit dengan semangat reformasi kita, sama-sama kita perbaiki dan kita jaga negeri ini dari orang-orang yang rakus, kekuasaan dan para penjilat kekuasaan dan buat aparat negara juga kalian hati-hati karena mata dan hati rakyat selalu melihat, kalian lahir dari rahim rakyat, kalian digaji oleh rakyat, perbaiki diri kalian untuk netral.”sejak diunggah pada tanggal 3 februari lalu, video ini mendapatkan 21,4 ribu suka dan 439 komentar.",1
"Real Count Pilpres 2024 di SCTV Tayangkan Perolehan Suara Anies-Muhaimin 58,77 Persen",http://cekfakta.tempo.co/fakta/2822/keliru-real-count-pilpres-2024-di-sctv-tayangkan-perolehan-suara-anies-muhaimin-5877-persen,"Rabu, 13 Maret 2024 07:33 WIB","sebuah video beredar di instagram [arsip] berisi klaim bahwa pada 5 maret 2024, sctv menayangkan berita hasil real count pilpres 2024 oleh komisi pemilihan umum (kpu) yang memenangkan pasangan capres-cawapres nomor urut 01, anies baswedan dan muhaimin iskandar.video itu memperlihatkan infografis yang menampilkan angka persentase real count pilpres 2024 dari kpu. dalam infografis itu anies-muhaimin mendapat 58,77 persen suara, pasangan capres-cawapres nomor urut 02 prabowo subianto-gibran rakabuming raka 24,24 persen, dan nomor urut 03 ganjar pranowo-mahfud md 16,99 persen.",1
Video yang Diklaim Unjuk Rasa di Depan Kantor KPU pada 1 Maret 2024,http://cekfakta.tempo.co/fakta/2820/keliru-video-yang-diklaim-unjuk-rasa-di-depan-kantor-kpu-pada-1-maret-2024,"Selasa, 12 Maret 2024 10:54 WIB","sebuah akun di instagram mengunggah video terjadi unjuk rasa yang berakhir ricuh di depan kantor kpu ri di jakarta. video itu diunggah pada 1 maret 2024 atau sesudah pemilu yang berlangsung 14 januari 2024.sampai tulisan ini dibuat, video ini mendapatkan  49,771 suka dari pengguna instagram.",1
Video Berisi Klaim Cina dan Israel Bekerja Sama Hilangkan Agama dan Pancasila di Indonesia,http://cekfakta.tempo.co/fakta/2819/keliru-video-berisi-klaim-cina-dan-israel-bekerja-sama-hilangkan-agama-dan-pancasila-di-indonesia,"Selasa, 12 Maret 2024 10:35 WIB","tempo menerima permintaan pembaca untuk memverifikasi video yang mengklaim cina dan israel telah berkolaborasi untuk  menghilangkan agama serta pancasila dari nusantara. video itu beredar di whatsapp, youtube, serta akun facebook ini dan ini, video mencuplik pernyataan ustadz andri kurniawan tentang langkah-langkah cina dan israel dalam menguasai indonesia. dia menyatakan kerjasama keduanya tertuang dalam nota diplomatik berkode beijing 1448. isi video juga mengatakan pelajaran pancasila dan bahasa indonesia telah dihapus dari kurikulum sekolah. sejumlah langkah itu disebut bertujuan membuat umat muslim indonesia menjadi liberal, serta menciptakan satu negara di dunia dengan dua ideologi, yakni kapitalis dan komunis.",1
Video Berisi Klaim Makanan Palsu dan Ilegal Buatan Cina,http://cekfakta.tempo.co/fakta/2818/menyesatkan-video-berisi-klaim-makanan-palsu-dan-ilegal-buatan-cina,"Sabtu, 9 Maret 2024 13:50 WIB","sebuah video beredar di whatsapp, youtube, dan akun facebook ini dan ini, yang dinarasikan sebagai produk-produk makanan palsu yang pernah dibuat di cina untuk memenuhi kebutuhan rakyatnya yang sangat banyak.video memperlihatkan sejumlah makanan dan proses pembuatannya, yang dikatakan sebagai produk palsu, ilegal, dan tidak sehat. dalam narasi, cina disebut membuat produk-produk palsu itu untuk memenuhi kebutuhan makanan 1,4 miliar warganya.produk-produk palsu yang disebutkan dalam video itu ialah susu formula untuk bayi, minyak goreng, telur, beras, daging, dan honeycomb atau sarang madu. dikatakan produk-produk itu dibuat dari bahan bekas atau zat kimia.berikut judul konten tersebut: ternyata china juga bikin makanan palsu! deretan skandal produk palsu dan kontroversial asal chinatempo menerima permintaan pembaca untuk memeriksa kebenaran narasi tersebut.",1
Video Pernyataan Mahfud MD Akan Mundur sebagai Cawapres Ganjar Pranowo,http://cekfakta.tempo.co/fakta/2816/menyesatkan-video-pernyataan-mahfud-md-akan-mundur-sebagai-cawapres-ganjar-pranowo,"Selasa, 5 Maret 2024 22:02 WIB","sebuah akun instagram mengunggah video dengan klaim bahwa mahfud md mundur sebagai calon wakil presiden.pada video itu tertulis, mahfud md mundur dari cawapres karena ganjar sibuk dengan pengajuan hak angket. menurutnya, hak angket itu percuma dan tidak ada gunanya, karena mereka akan tetap kalah.",1
Video dengan Klaim Kompas TV Promosikan Obat Diabetes bersama Terawan Agus Putranto,http://cekfakta.tempo.co/fakta/2814/keliru-video-dengan-klaim-kompas-tv-promosikan-obat-diabetes-bersama-terawan-agus-putranto,"Selasa, 5 Maret 2024 13:12 WIB","sebuah akun di facebook, mengunggah video berlogo kompas tv tentang penyakit diabetes dengan menayangkan pernyataan mantan menteri kesehatan, terawan agus putranto. disebutkan bahwa terawan mengimbau para penderita diabetes untuk mengobati diabetes secara total, bukan hanya menghilangkan gejalanya saja. dalam pernyataannya, terawan melarang penderita diabetes mengkonsumsi metformin atau insulin, karena bisa membunuhnya. dengan obat baru, diabetes akan hilang dalam tiga hari.",1
Pesan Berantai Imbauan Mematikan Gawai Pukul 00.30 Hingga 03.30 karena Radiasi Kosmik Tertinggi,http://cekfakta.tempo.co/fakta/2813/keliru-pesan-berantai-imbauan-mematikan-gawai-pukul-00-30-hingga-03-30-karena-radiasi-kosmik-tertinggi,"Jumat, 1 Maret 2024 14:25 WIB","sebuah narasi beredar di whatsapp serta akun facebook ini, ini, ini, ini, dan ini, yang berisi imbauan kepada masyarakat untuk mematikan gawai pada pukul 00.30 dini hari sampai 03.30 pagi hari.pesan tersebut mengklaim tv singapura telah mengumumkan informasi terjadinya radiasi yang tinggi antara jam 00.30 hingga 03.30 pagi. pada jam-jam tersebut cahaya kosmik akan memancar di dekat bumi sehingga memunculkan radiasi paling tinggi pada gawai yang juga akan membahayakan manusia di dekatnya.",1
Jadwal Penetapan Hasil Pemilu 2024 Dimajukan Menjadi 28 Februari 2024 dari 20 Maret,http://cekfakta.tempo.co/fakta/2812/keliru-jadwal-penetapan-hasil-pemilu-2024-dimajukan-menjadi-28-februari-2024-dari-20-maret,"Jumat, 1 Maret 2024 13:02 WIB","salah satu akun facebook [arsip] membagikan poster berisi narasi ""rapat pleno terbuka rekapitulasi hasil penghitungan perolehan suara tingkat nasional serta penetapan hasil pemilu serentak tahun 2024"" yang diklaim dilaksanakan pada 28 februari.pembuat konten juga menulis keterangan sebagai berikut: kpu mau berbuat licik dengan memajukan jadwal penetapan hasil pemilu 2024 pada tanggal 28 februari 2024, yang seharusnya ditetapkan pada tanggal 20 maret 2024… kpu sangat ketakutan dengan demo 1 maret 2024 dan hak angket... makanya penetapan hasil pemilu 2024 dimajukan...parah.sejak dibagikan rabu, 28 februari 2024, unggahan ini disukai 28 pengguna facebook, 15 komentar dan 3 kali di-share ulang.",1
Konten yang Menyebut Wakil Direktur CDC Akui Vaksin Covid-19 Membuat Tubuh Lemah dan Sering Sakit,http://cekfakta.tempo.co/fakta/2811/menyesatkan-konten-yang-menyebut-wakil-direktur-cdc-akui-vaksin-covid-19-membuat-tubuh-lemah-dan-sering-sakit,"Jumat, 1 Maret 2024 12:14 WIB","sebuah akun instagram mengunggah tangkapan layar berita dengan judul “wakil direktur cdc akui vaksin covid-19 bikin tubuh lemah dan mudah sakit”.diunggah pada tanggal 28 februari 2024, unggahan ini telah mendapatkan 338 suka dan 15 komentar dari pengguna instagram.",1
Pfizer Mohon Maaf setelah Banyak yang Tewas karena Vaksin Covid-19,http://cekfakta.tempo.co/fakta/2876/keliru-pfizer-mohon-maaf-setelah-banyak-yang-tewas-karena-vaksin-covid-19,"Selasa, 30 April 2024 18:55 WIB","sebuah narasi beredar di facebook akun ini, ini dan ini, yang mengatakan bahwa perusahaan produsen obat medis asal amerika serikat, pfizer, memohon maaf terkait vaksin covid-19 yang mereka buat dan edarkan.permintaan maaf itu dikaitkan karena vaksin pfizer telah menyebabkan banyak orang meninggal dunia, menderita kelumpuhan, dan sakit parah. disebut juga bahwa pihak yang selama ini mengharuskan dan mengimbau vaksinasi covid-19, harus turut meminta maaf. narasi tersebut dikatakan bersumber dari sebuah artikel berbahasa inggris.",1
Video Berisi Klaim tentang Manfaat Rokok bagi Kesehatan,http://cekfakta.tempo.co/fakta/2875/menyesatkan-video-berisi-klaim-tentang-manfaat-rokok-bagi-kesehatan,"Selasa, 30 April 2024 18:03 WIB","sebuah video pendek menyebutkan lima manfaat merokok yang jarang diketahui orang. menurut narator video yang diunggah akun akun facebook ini, rokok selalu dicap sebagai pembunuh utama manusia selain kanker. konten itu mengklaim bahwa rokok memberikan manfaat pada kesehatan di antaranya mengurangi penyakit parkinson, cepat menyembuhkan penyakit jantung, mencegah asma dan alergi, membunuh kuman penyebab tuberkulosis dan menekan risiko diabetes. video yang diunggah tanggal 9 april 2024 tersebut disukai 17 ribu netizen dan sudah ditonton 2,8 juta orang.",1
Dokter Zaidul Akbar Merekomendasikan Obat Diabetes,http://cekfakta.tempo.co/fakta/2874/keliru-dokter-zaidul-akbar-merekomendasikan-obat-diabetes,"Selasa, 30 April 2024 17:30 WIB","sebuah video beredar di facebook dengan menampilkan seseorang yang diklaim sebagai dokter zaidul akbar, sedang merekomendasikan obat diabetes.pada keterangan video tertulis” siap untuk mengendalikan diabetes anda? ???????? suplemen alami kami membantu mengatur kadar gula darah, mengurangi lemak dan tekanan darah tinggi. menstabilkan kekebalan tubuh juga!”",1
Dokter Terawan Menemukan Obat Hipertensi,http://cekfakta.tempo.co/fakta/2873/keliru-dokter-terawan-menemukan-obat-hipertensi,"Selasa, 30 April 2024 17:05 WIB",sebuah video beredar di facebook menampilkan seseorang yang menyerupai dokter terawan agus putranto memberikan keterangan mengenai obat hipertensi.pada keterangan video tertulis “tekanan darah 120/80 dalam 3 hari! tekanan darah anda akan menjadi 120/80 dan anda akan kembali normal!”,1
Uranium Tak Bisa Diandalkan sebagai Bahan Bakar Alternatif karena Akan Habis dalam Waktu 80 Tahun,http://cekfakta.tempo.co/fakta/2871/keliru-uranium-tak-bisa-diandalkan-sebagai-bahan-bakar-alternatif-karena-akan-habis-dalam-waktu-80-tahun,"Senin, 29 April 2024 17:50 WIB","sebuah akun facebook [arsip] membagikan klaim bahwa uranium tidak bisa diandalkan sebagai bahan bakar alternatif karena akan habis dalam waktu 80 tahun. konten itu berupa video yang menampilkan sejumlah animasi, seperti laboratorium, mobil, mesin, alat-alat mekanik hingga pabrik. berikut narasi lengkap yang disampaikan narator video:“inilah uranium salah satu elemen yang menarik. bayangkan, jika anda menggantikan bensin dalam mobil anda dengan uranium, mobil anda bisa berjalan selama 15.000 ribu tahun hanya dengan 2 kilogram uranium. tapi mengapa tidak ada negara yang memanfaatkan uranium ini secara luas. uranium adalah bahan yang sangat radioaktif seperti yang ada bisa lihat dengan jelas partikel alfa dan beta yang dilepaskan saat ditempatkan di dalam ruang awan. meskipun harganya sebanding dengan bensin sayangnya uranium tidak dapat diandalkan sebagai alternatif bahan bakar karena akan habis dalam waktu 80 tahun. sebaliknya, uranium lebih banyak digunakan untuk menggerakkan reaktor nuklir yang menghasilkan listrik di banyak negara”konten yang dibagikan pada 14 maret 2024 ini telah mendapat 968 komentar, 1,3 ribuan kali dibagikan ulang dan disukai 30 ribuan pengguna.",1
Pernyataan Pj Gubernur DKI Heru Budi soal Losion Cegah Demam Berdarah,http://cekfakta.tempo.co/fakta/2869/menyesatkan-pernyataan-pj-gubernur-dki-heru-budi-soal-losion-cegah-demam-berdarah,"Jumat, 26 April 2024 09:49 WIB","pj gubernur dki heru budi hartono menghimbau anak-anak untuk mengoleskan losion, minyak telon, dan mengenakan pakaian lengan panjang untuk mencegah gigitan nyamuk aedes aegypti, penyebab demam berdarah dengue (dbd). “bulan ini rawan dbd, jadi anak-anak keluar rumah pakai (pakaian) lengan panjang, losion, minyak telon, dan rumah tolong dijaga kebersihannya,” ujar heru, pada jumat, 15 maret 2024, dikutip dari kompas.com.",1
Pernyataan soal DPR Tetap di Jakarta dan Tidak Perlu Ikut Pindah ke IKN,http://cekfakta.tempo.co/fakta/2868/keliru-pernyataan-soal-dpr-tetap-di-jakarta-dan-tidak-perlu-ikut-pindah-ke-ikn,"Jumat, 26 April 2024 09:41 WIB","dewan perwakilan rakyat (dpr) mengusulkan agar kegiatan dpr sebagai lembaga legislatif tetap berlangsung di jakarta meskipun pusat pemerintahan pindah ke ibu kota negara (ikn) nusantara. hal itu diusulkan oleh wakil ketua badan legislasi (baleg) dpr achmad baidowi saat membahas daftar inventarisasi masalah (dim) rancangan undang-undang daerah khusus jakarta bersama perwakilan pemerintah, senin, 18 maret 2024. ""supaya kekhususan dkj biar tambah juga bahwa menjadi ibu kota parlemen, atau ibu kota legislasi gitu,"" kata pria yang akrab disapa awiek itu, dilansir dari kompas.com, selasa, 19 maret 2024.menurutnya, usulan ibu kota legislasi itu disampaikan untuk menjaga kesejarahan jakarta sebagai ibu kota. artinya, kata awiek, dpr bisa berkantor dan beraktivitas di dua tempat, yakni di ikn dan jakarta. ""untuk menjaga kesinambungan dan kesejahteraan jakarta sebagai ibu kota, salah satu aktivitas pemerintah pusat itu harus tetap ada di jakarta,"" kata dia.",1
Narasi bahwa Mendidihkan Air dengan Panci Tertutup Menyebabkan Bahaya Klorin yang Memicu Kanker,http://cekfakta.tempo.co/fakta/2867/keliru-narasi-bahwa-mendidihkan-air-dengan-panci-tertutup-menyebabkan-bahaya-klorin-yang-memicu-kanker,"Jumat, 26 April 2024 06:39 WIB","sebuah narasi beredar di whatsapp dan akun facebook ini, ini, dan ini, yang mengatakan mengukus makanan dengan cara mendidihkan air dalam kondisi panci tertutup bisa menimbulkan bahaya, yakni kandungan klorin dalam air tidak keluar yang bisa menyebabkan kanker.air keran diklaim mengandung klorin tri hallow metan (thm) yang bersifat karsinogenik alias bisa menyebabkan kanker. narasi yang beredar menyatakan klaim itu dari profesor qi yang bekerja di rumah sakit xuanwu, beijing, cina. disebutkan juga bahwa cara mengukus makanan yang aman, harus dilakukan dengan mendidihkan air terlebih dahulu beberapa saat, sambil tutup panci dibuka agar klorin keluar. setelah itu baru makanan dimasukkan.tempo menerima permintaan pembaca untuk memeriksa kebenaran narasi tersebut.",1
Video yang Diklaim Seorang Anak Terserang Virus dari Angin di Jayapura,http://cekfakta.tempo.co/fakta/2866/menyesatkan-video-yang-diklaim-seorang-anak-terserang-virus-dari-angin-di-jayapura,"Kamis, 25 April 2024 08:56 WIB","sebuah video beredar di whatsapp, dan beberapa akun facebook, yang diklaim memperlihatkan seorang anak yang tertular virus dari angin di jayapura, papua.video itu memperlihatkan seorang anak berkaus merah sedang tidur. di kulit tangan dan wajahnya terdapat bentolan-bentolan yang dikatakan dampak dari virus yang menular dari angin.tempo menerima permintaan pembaca untuk memeriksa kebenaran narasi tersebut.",1
Video yang Diklaim Tentara Cina Masuk ke Daerah-daerah di Indonesia Karena Prabowo-Gibran Kalah Pemilu 2024,http://cekfakta.tempo.co/fakta/2865/keliru-video-yang-diklaim-tentara-cina-masuk-ke-daerah-daerah-di-indonesia-karena-prabowo-gibran-kalah-pemilu-2024,"Kamis, 25 April 2024 08:36 WIB","sebuah video beredar di whatsapp dan sejumlah akun facebook, yang diklaim menampilkan tentara cina atau partai komunis cina (pkc) yang datang ke daerah-daerah di indonesia karena prabowo subianto-gibran rakabuming raka kalah dalam pilpres 2024.dalam video disebutkan bahwa orang-orang yang sedang membawa koper adalah tentara dari cina yang ditempatkan di daerah-daerah di indonesia. mereka dikatakan datang secara sembunyi-sembunyi alias ilegal, tanpa melewati bandara internasional. disebutkan juga bahwa mereka akan menunggu momen kerusuhan di indonesia karena prabowo-gibran kalah dalam pilpres 2024. narasi yang beredar mengatakan mereka akan menggunakan momen itu untuk menginvasi ri.tempo menerima permintaan pembaca untuk memeriksa kebenaran narasi tersebut.",1
Klaim bahwa Pemerintah Indonesia Setuju Lakukan Normalisasi Hubungan dengan Israel pada April 2024,http://cekfakta.tempo.co/fakta/2864/keliru-klaim-bahwa-pemerintah-indonesia-setuju-lakukan-normalisasi-hubungan-dengan-israel-pada-april-2024,"Rabu, 24 April 2024 13:05 WIB","sebuah narasi beredar di instagram dan facebook yang mengatakan adanya proses normalisasi hubungan bilateral antar pemerintah indonesia dengan israel, di tengah pembantaian warga sipil di gaza.dikatakan bahwa media-media israel menyatakan pemerintah indonesia setuju untuk membangun hubungan diplomatik dengan israel, agar didukung masuk menjadi anggota organisasi kerja sama dan pembangunan ekonomi (oecd).diperlihatkan juga tangkapan layar artikel media yang dimaksud, di antaranya haaretz, the times of israel, dan ynetnews.com. dalam sebagian berita dikatakan bahwa klaim-klaim itu bersumber dari komunikasi rahasia para pejabat.tempo menerima permintaan pembaca untuk memeriksa kebenaran narasi tersebut.",1
Video yang Diklaim Antrian Warga Israel yang Ingin Kabur Melalui Bandara Ben Gurion setelah Serangan Iran,http://cekfakta.tempo.co/fakta/2862/menyesatkan-video-yang-diklaim-antrian-warga-israel-yang-ingin-kabur-melalui-bandara-ben-gurion-setelah-serangan-iran,"Selasa, 23 April 2024 07:04 WIB","sebuah video beredar di instagram [arsip] yang diklaim antrian warga israel di bandara internasional ben gurion, tel aviv, yang hendak kabur ke luar negeri setelah iran meluncurkan serangan terhadap negaranya.video itu memperlihatkan orang-orang berdiri dengan koper masing-masing, dalam barisan di sebuah gedung besar. peristiwa itu terjadi setelah iran menyerang israel pada sabtu, 13 april 2024. dalam penyerangan itu, diberitakan iran meluncurkan lebih dari 300 rudal dan drone ke arah israel.",1
McDonald's Mengucapkan Selamat pada IDF Melalui Poster,http://cekfakta.tempo.co/fakta/2860/keliru-mcdonalds-mengucapkan-selamat-pada-idf-melalui-poster,"Jumat, 19 April 2024 13:28 WIB","sebuah gambar beredar di beberapa akun facebook, yang disertai narasi bahwa perusahaan waralaba makanan asal amerika serikat, mcdonald’s (mcd), menyampaikan selamat pada pasukan pertahanan israel (idf).gambar itu memperlihatkan sebuah poster berlogo mcd yang berisi ucapan selamat pada idf atas pencapaian mereka membunuh lebih dari 30 ribu warga sipil di gaza. tulisan juga menyatakan kebanggan mcd turut menyumbangkan makanan pada idf ketika masyarakat di gaza kelaparan.tulisan yang disertakan mengajak masyarakat memboikot mcd yang dianggap mendukung genosida yang dilakukan militer israel terhadap warga sipil di gaza. sebagian postingan menyatakan tidak akan lagi mengkonsumsi produk mcd.",1
Video dengan Klaim Pijat Jari tangan dan Kaki Bisa Atasi Rabun Pada Mata,http://cekfakta.tempo.co/fakta/2859/keliru-video-dengan-klaim-pijat-jari-tangan-dan-kaki-bisa-atasi-rabun-pada-mata,"Jumat, 19 April 2024 08:48 WIB","sebuah reels facebook beredar berisi tutorial pijat jari tangan dan kaki untuk mengatasi mata rabun, minus dan penglihatan tidak jelas. video itu memperlihatkan cara melakukan pemijatan pada dua titik. pertama pada titik tombol ibu jari dan kedua pada titik antara jari telunjuk dan jari tengah pada kaki. pemijatan dilakukan dengan cara memutar dan turun ke bawah. menurut pengisi suara di video, pemijatan dilakukan selama lima menit di jari kanan dan kiri.",1
WHO Pandemic Treaty Tanam Chip 666 dalam Tubuh Manusia,http://cekfakta.tempo.co/fakta/2858/keliru-who-pandemic-treaty-tanam-chip-666-dalam-tubuh-manusia,"Kamis, 18 April 2024 22:09 WIB",sebuah video beredar di facebook dengan narasi bahwa who pandemic treaty menanam chip dengan kode 666 kedalam tubuh manusia.pembicara dalam video ini mengatakan “alasan utama saya maju dalam jadi cagub dki ini adalah akan diberlakukannya who pandemic treaty. who pandemic treaty ini akan diputuskan pada bulan mei 2024. karena tujuan utama dari who  pandemic treaty adalah untuk menghilangkan kedaulatan negara yang berujung pada pemasangan chip. dan pemasangan chip ini akan masuk dalam agenda digitalisasi. mereka sedang mencari cara untuk memasang chip di dalam tubuh manusia dengan program one health. artinya tubuh kita akan dikontrol dengan menggunakan internet dan diremote dari jarak jauh. sudah ada 12 negara dari 194 negara yang menyatakan keluar dan menolak…..”,1
Konten Berisi klaim bahwa Rohingya Keturunan Sengkuni,http://cekfakta.tempo.co/fakta/2857/menyesatkan-konten-berisi-klaim-bahwa-rohingya-keturunan-sengkuni,"Rabu, 17 April 2024 19:00 WIB","sebuah video beredar di tiktok menarasikan rohingya sebagai keturunan sengkuni, yang menggunakan cara-cara sangkuni untuk menguasai indonesia.",1
Narasi yang Mengatakan Keluarga Berencana Suntik 3 Bulan Menyebabkan Kista Ovarium,http://cekfakta.tempo.co/fakta/2856/keliru-narasi-yang-mengatakan-keluarga-berencana-suntik-3-bulan-menyebabkan-kista-ovarium,"Rabu, 17 April 2024 18:17 WIB","sebuah gambar beredar di facebook oleh akun ini, ini, dan ini [arsip], disertai klaim bahwa suntikan keluarga berencana (kb) untuk periode tiga bulan menyebabkan kista ovarium. gambar itu memperlihatkan seorang tenaga kesehatan mengangkat benda mirip gumpalan daging. dikatakan bahwa gumpalan itu adalah kista ovarium seberat lebih dari dua kilogram yang dikeluarkan dari tubuh seseorang.berikut bunyi narasi selengkapnya:hanya sekedar mengingatkan buat para ibu2 khususnya yg sdh punya suami,di anjurkan untuk program kb krna menunda masa kehamilan.dn perlu ibu2 ketahui kista ovarium ini di sebabkan dari penimbunan darah kotor(darah haid)dalam jangka panjang. kista ovarium ini di sebab'kn dari kb suntik 3bln, di mana darah haid tidak normal bisa di bilang berhenti totalkrna efek suntik'kn nya.",1
Video Berisi Klaim Tentara Cina Masuk Manado,http://cekfakta.tempo.co/fakta/2855/keliru-video-berisi-klaim-tentara-cina-masuk-manado,"Rabu, 17 April 2024 17:26 WIB","beredar video di salah satu akun facebook [arsip] yang menampilkan sejumlah tentara cina berseragam dan bersenjata lengkap yang turun dari pesawat. unggahan itu beredar dengan klaim bahwa tentara cina dengan seragam militer mendarat di bandara sam ratulangi, manado.tentara china sudah terang2an memakai seragam militer mendarat di bandara sam ratulangi - manado. apa maksudnya ini? mohon diviralkan dan ayo rapatkan barisan bersatulah indonesiaku.hingga artikel ini diturunkan, konten tersebut sudah disukai 8,2 ribuan pengguna facebook, 5,3 ribuan komentar, 8,7 ribuan kali dibagikan.dan 1,7 juta kali tayang.",1
Video yang Diklaim Tentara Merah Cina Berdatangan Setiap Jam ke Indonesia Mulai 1 April 2024,http://cekfakta.tempo.co/fakta/2854/keliru-video-yang-diklaim-tentara-merah-cina-berdatangan-setiap-jam-ke-indonesia-mulai-1-april-2024,"Selasa, 16 April 2024 21:32 WIB","sebuah video beredar di whatsapp dan facebook akun ini, ini dan ini, yang disertai narasi adanya ratusan personil tentara merah cina yang memasuki indonesia melalui bandara. dikatakan hal itu terjadi setiap jam secara bertahap.video itu memperlihatkan sejumlah orang duduk di tempat yang mirip ruang tunggu. sebagian besar mereka beraktivitas dengan ponsel sambil duduk di dekat koper masing-masing. dikatakan bahwa mereka adalah raturan orang cina yang terus berdatangan ke indonesia sejak tanggal 1 april 2024. narator mengatakan orang-orang cina itu tidak diketahui kemana tujuannya.*1 april 2024 tentara² merah cina komunis per jam mendarat...waspada lah rakyat jangan lengah, pertanda apa ini..??!!*tempo menerima permintaan pembaca untuk memeriksa kebenaran narasi tersebut.",1
Konten Berisi Klaim Pengungsi Rohingya Datang ke Indonesia Dipersenjatai AS Sebagaimana Israel di Palestina,http://cekfakta.tempo.co/fakta/2849/keliru-konten-berisi-klaim-pengungsi-rohingya-datang-ke-indonesia-dipersenjatai-as-sebagaimana-israel-di-palestina,"Senin, 1 April 2024 21:27 WIB","sebuah narasi beredar di facebook akun ini, ini, dan ini, berisi klaim bahwa pengungsi rohingya sengaja didatangkan ke indonesia oleh amerika serikat (as) dan israel untuk dipersenjatai dan menjajah indonesia.narasi itu mengatakan bahwa israel pernah mengancam untuk menjadikan indonesia seperti palestina.  berikut bunyi narasi tersebut: tolak imigran gelap rohingya.. ingat israel dan amerika pernah berkata, jika indonesia ikut campur tangan untk membntu palestina, maka israel akan membuat indonesia sama seperti palestina……",1
Video Berisi Narasi ChatGPT Versi 1.0 Tahun 2006 Mampu Prediksi Pandemi Covid,http://cekfakta.tempo.co/fakta/2848/keliru-video-berisi-narasi-chatgpt-versi-1-0-tahun-2006-mampu-prediksi-pandemi-covid,"Senin, 1 April 2024 16:03 WIB","sebuah video beredar di facebook dan youtube [arsip] berisi klaim bahwa aplikasi kecerdasan buatan berbasis teks generatif, chatgpt yang diluncurkan sejak 2006, telah meramalkan akan terjadi pandemi covid pada 2020. konten itu disertai video yang memperlihatkan tampilan layar komputer dengan sistem windows xp versi lawas. komputer itu menayangkan chatgpt versi 1.0 pengguna dalam video itu pun mencoba mengajukan beberapa pertanyaan pada kolom yang tersedia salah satunya tentang pandemi yang akan terjadi pada 2020.",1
